player_id,install_date,channel,campaign_id,country,platform
5660,2026-01-20,paid_social,2.0,MX,Android
5661,2026-01-20,paid_social,2.0,BR,Android
5662,2026-01-20,paid_social,2.0,BR,Android
5663,2026-01-20,paid_social,2.0,BR,Android
5664,2026-01-20,paid_social,2.0,AU,iOS
5665,2026-01-20,paid_social,2.0,US,Android
5666,2026-01-20,paid_social,2.0,CA,Android
5667,2026-01-20,paid_social,2.0,BR,Android
5668,2026-01-20,paid_social,2.0,US,Android
5669,2026-01-20,paid_social,2.0,US,iOS
5670,2026-01-20,paid_social,2.0,US,Android
5671,2026-01-20,paid_social,2.0,IN,iOS
5672,2026-01-20,paid_social,2.0,US,iOS
5673,2026-01-20,paid_social,2.0,US,iOS
5674,2026-01-20,paid_social,2.0,US,iOS
5675,2026-01-20,paid_social,2.0,US,Android
5676,2026-01-20,paid_social,2.0,US,iOS
5677,2026-01-20,paid_social,2.0,US,iOS
5678,2026-01-20,paid_social,2.0,US,Android
5679,2026-01-20,paid_social,2.0,GB,Android
5680,2026-01-20,paid_social,2.0,US,iOS
5681,2026-01-20,paid_social,2.0,US,iOS
5682,2026-01-20,paid_social,2.0,IN,Android
5683,2026-01-20,paid_social,2.0,US,iOS
5684,2026-01-20,paid_social,2.0,US,iOS
5685,2026-01-20,paid_social,2.0,US,Android
5686,2026-01-20,paid_social,2.0,BR,iOS
5687,2026-01-20,paid_social,2.0,CA,Android
5688,2026-01-20,paid_social,2.0,DE,iOS
5689,2026-01-20,paid_social,2.0,IN,iOS
5690,2026-01-20,paid_social,2.0,AU,Android
5691,2026-01-20,paid_social,2.0,US,Android
5692,2026-01-20,paid_social,2.0,MX,Android
5693,2026-01-20,paid_social,3.0,MX,iOS
5694,2026-01-20,paid_social,3.0,US,iOS
5695,2026-01-20,paid_social,3.0,DE,iOS
5696,2026-01-20,paid_social,3.0,MX,iOS
5697,2026-01-20,paid_social,3.0,CA,iOS
5698,2026-01-20,paid_social,3.0,US,Android
5699,2026-01-20,paid_social,3.0,IN,Android
5700,2026-01-20,paid_social,3.0,DE,Android
5701,2026-01-20,paid_social,3.0,CA,iOS
5702,2026-01-20,paid_social,3.0,US,iOS
5703,2026-01-20,paid_social,3.0,IN,iOS
5704,2026-01-20,paid_social,3.0,US,iOS
5705,2026-01-20,paid_social,3.0,DE,Android
5706,2026-01-20,paid_social,3.0,IN,Android
5707,2026-01-20,paid_social,3.0,US,iOS
5708,2026-01-20,paid_social,3.0,US,Android
5709,2026-01-20,paid_social,3.0,MX,iOS
5710,2026-01-20,paid_social,3.0,US,Android
5711,2026-01-20,paid_social,3.0,BR,iOS
5712,2026-01-20,paid_social,3.0,AU,Android
5713,2026-01-20,paid_social,3.0,GB,Android
5714,2026-01-20,paid_social,3.0,AU,iOS
5715,2026-01-20,paid_social,3.0,DE,Android
5716,2026-01-20,paid_social,3.0,CA,iOS
5717,2026-01-20,paid_social,3.0,US,Android
5718,2026-01-20,paid_social,3.0,GB,iOS
5719,2026-01-20,paid_social,3.0,US,iOS
5720,2026-01-20,paid_social,3.0,US,Android
5721,2026-01-20,paid_social,3.0,IN,iOS
5722,2026-01-20,paid_social,3.0,IN,Android
5723,2026-01-20,paid_social,3.0,US,iOS
5724,2026-01-20,paid_social,3.0,MX,iOS
5725,2026-01-20,paid_social,3.0,BR,iOS
5726,2026-01-20,paid_social,3.0,US,iOS
5727,2026-01-20,paid_social,3.0,GB,iOS
5728,2026-01-20,paid_social,3.0,BR,iOS
5729,2026-01-20,paid_social,3.0,US,Android
5730,2026-01-20,paid_social,3.0,US,iOS
5731,2026-01-20,paid_social,3.0,US,iOS
5732,2026-01-20,paid_social,3.0,GB,iOS
5733,2026-01-20,paid_social,3.0,BR,Android
5734,2026-01-20,paid_social,3.0,CA,Android
5735,2026-01-20,paid_social,3.0,CA,Android
5736,2026-01-20,paid_social,3.0,DE,iOS
5737,2026-01-20,paid_social,3.0,IN,iOS
5738,2026-01-20,paid_social,3.0,US,iOS
5739,2026-01-20,paid_social,3.0,US,iOS
5740,2026-01-20,paid_search,4.0,US,iOS
5741,2026-01-20,paid_search,4.0,CA,iOS
5742,2026-01-20,paid_search,4.0,MX,Android
5743,2026-01-20,paid_search,4.0,MX,iOS
5744,2026-01-20,paid_search,4.0,US,iOS
5745,2026-01-20,paid_search,4.0,IN,iOS
5746,2026-01-20,paid_search,4.0,IN,iOS
5747,2026-01-20,paid_search,4.0,CA,Android
5748,2026-01-20,paid_search,4.0,US,Android
5749,2026-01-20,paid_search,4.0,US,Android
5750,2026-01-20,paid_search,4.0,BR,Android
5751,2026-01-20,paid_search,4.0,US,iOS
5752,2026-01-20,paid_search,5.0,MX,Android
5753,2026-01-20,paid_search,5.0,MX,iOS
5754,2026-01-20,paid_search,5.0,US,iOS
5755,2026-01-20,paid_search,5.0,DE,Android
5756,2026-01-20,paid_search,5.0,US,Android
5757,2026-01-20,paid_search,5.0,GB,Android
5758,2026-01-20,paid_search,5.0,US,iOS
5759,2026-01-20,paid_search,5.0,AU,iOS
5760,2026-01-20,paid_search,5.0,MX,Android
5761,2026-01-20,paid_search,5.0,MX,iOS
5762,2026-01-20,paid_search,5.0,IN,Android
5763,2026-01-20,paid_search,5.0,US,iOS
5764,2026-01-20,paid_search,5.0,DE,Android
5765,2026-01-20,paid_search,6.0,US,iOS
5766,2026-01-20,paid_search,6.0,US,iOS
5767,2026-01-20,paid_search,6.0,US,Android
5768,2026-01-20,paid_search,6.0,US,Android
5769,2026-01-20,paid_search,6.0,IN,Android
5770,2026-01-20,paid_search,6.0,US,iOS
5771,2026-01-20,paid_search,6.0,CA,iOS
5772,2026-01-20,paid_search,6.0,IN,iOS
5773,2026-01-20,paid_search,6.0,US,Android
5774,2026-01-20,paid_search,6.0,US,Android
5775,2026-01-20,paid_search,6.0,BR,Android
5776,2026-01-20,paid_search,6.0,MX,Android
5777,2026-01-20,paid_search,6.0,US,iOS
5778,2026-01-20,cross_promo,7.0,US,iOS
5779,2026-01-20,cross_promo,7.0,BR,iOS
5780,2026-01-20,cross_promo,7.0,BR,iOS
5781,2026-01-20,cross_promo,7.0,US,iOS
5782,2026-01-20,cross_promo,7.0,CA,iOS
5783,2026-01-20,cross_promo,7.0,US,Android
5784,2026-01-20,cross_promo,7.0,BR,iOS
5785,2026-01-20,cross_promo,7.0,MX,Android
5786,2026-01-20,cross_promo,8.0,AU,iOS
5787,2026-01-20,cross_promo,8.0,US,iOS
5788,2026-01-20,cross_promo,8.0,US,iOS
5789,2026-01-20,cross_promo,8.0,CA,Android
5790,2026-01-20,cross_promo,8.0,BR,iOS
5791,2026-01-20,cross_promo,8.0,GB,Android
5792,2026-01-20,cross_promo,8.0,DE,iOS
5793,2026-01-20,cross_promo,8.0,CA,iOS
5794,2026-01-20,cross_promo,9.0,CA,Android
5795,2026-01-20,cross_promo,9.0,US,iOS
5796,2026-01-20,cross_promo,9.0,US,iOS
5797,2026-01-20,cross_promo,9.0,MX,Android
5798,2026-01-20,cross_promo,9.0,US,Android
5799,2026-01-20,cross_promo,9.0,IN,iOS
5800,2026-01-20,cross_promo,9.0,AU,iOS
5801,2026-01-20,cross_promo,9.0,DE,iOS
5802,2026-01-20,cross_promo,9.0,MX,iOS
5803,2026-01-20,organic,,US,Android
5804,2026-01-20,organic,,BR,Android
5805,2026-01-20,organic,,US,Android
5806,2026-01-20,organic,,BR,iOS
5807,2026-01-20,organic,,US,Android
5808,2026-01-20,organic,,BR,Android
5809,2026-01-20,organic,,US,iOS
5810,2026-01-20,organic,,IN,iOS
5811,2026-01-20,organic,,US,iOS
5812,2026-01-20,organic,,BR,iOS
5813,2026-01-20,organic,,AU,iOS
5814,2026-01-20,organic,,US,iOS
5815,2026-01-20,organic,,AU,Android
5816,2026-01-20,organic,,MX,iOS
5817,2026-01-20,organic,,MX,iOS
5818,2026-01-20,organic,,IN,iOS
5819,2026-01-20,organic,,US,iOS
5820,2026-01-20,organic,,GB,iOS
5821,2026-01-20,organic,,MX,Android
5822,2026-01-20,organic,,GB,iOS
5823,2026-01-20,organic,,BR,iOS
5824,2026-01-20,organic,,US,iOS
5825,2026-01-20,organic,,MX,iOS
5826,2026-01-20,organic,,US,iOS
5827,2026-01-20,organic,,MX,Android
5828,2026-01-20,organic,,MX,iOS
5829,2026-01-20,organic,,MX,iOS
5830,2026-01-20,organic,,CA,iOS
5831,2026-01-20,organic,,US,iOS
5832,2026-01-20,organic,,US,iOS
5833,2026-01-20,organic,,MX,Android
5834,2026-01-20,organic,,US,iOS
5835,2026-01-20,organic,,US,iOS
5836,2026-01-20,organic,,US,iOS
5837,2026-01-20,organic,,BR,Android
5838,2026-01-20,organic,,GB,iOS
5839,2026-01-20,organic,,MX,Android
5840,2026-01-20,organic,,BR,Android
5841,2026-01-20,organic,,CA,Android
5842,2026-01-20,organic,,IN,Android
5843,2026-01-20,organic,,BR,Android
5844,2026-01-20,organic,,US,Android
5845,2026-01-20,organic,,US,iOS
5846,2026-01-20,organic,,BR,Android
5847,2026-01-20,organic,,US,Android
5848,2026-01-20,organic,,CA,Android
5849,2026-01-20,organic,,US,iOS
5850,2026-01-20,organic,,US,iOS
5851,2026-01-20,organic,,MX,iOS
5852,2026-01-20,organic,,GB,Android
5853,2026-01-20,organic,,US,Android
5854,2026-01-20,organic,,US,iOS
5855,2026-01-20,organic,,IN,Android
5856,2026-01-20,organic,,US,iOS
5857,2026-01-20,organic,,MX,iOS
5858,2026-01-20,organic,,BR,iOS
5859,2026-01-20,organic,,IN,Android
5860,2026-01-20,organic,,GB,Android
5861,2026-01-20,organic,,CA,Android
5862,2026-01-20,organic,,US,iOS
5863,2026-01-21,paid_social,1.0,IN,iOS
5864,2026-01-21,paid_social,1.0,GB,Android
5865,2026-01-21,paid_social,1.0,US,iOS
5866,2026-01-21,paid_social,1.0,IN,Android
5867,2026-01-21,paid_social,1.0,IN,Android
5868,2026-01-21,paid_social,1.0,MX,iOS
5869,2026-01-21,paid_social,1.0,US,iOS
5870,2026-01-21,paid_social,1.0,US,iOS
5871,2026-01-21,paid_social,1.0,IN,iOS
5872,2026-01-21,paid_social,1.0,US,Android
5873,2026-01-21,paid_social,1.0,IN,iOS
5874,2026-01-21,paid_social,1.0,US,Android
5875,2026-01-21,paid_social,1.0,US,iOS
5876,2026-01-21,paid_social,1.0,MX,Android
5877,2026-01-21,paid_social,1.0,CA,iOS
5878,2026-01-21,paid_social,1.0,CA,iOS
5879,2026-01-21,paid_social,1.0,CA,iOS
5880,2026-01-21,paid_social,1.0,DE,Android
5881,2026-01-21,paid_social,1.0,DE,Android
5882,2026-01-21,paid_social,1.0,DE,Android
5883,2026-01-21,paid_social,1.0,BR,iOS
5884,2026-01-21,paid_social,1.0,MX,Android
5885,2026-01-21,paid_social,1.0,US,iOS
5886,2026-01-21,paid_social,1.0,DE,Android
5887,2026-01-21,paid_social,1.0,US,iOS
5888,2026-01-21,paid_social,1.0,US,iOS
5889,2026-01-21,paid_social,1.0,BR,iOS
5890,2026-01-21,paid_social,1.0,IN,Android
5891,2026-01-21,paid_social,1.0,MX,Android
5892,2026-01-21,paid_social,1.0,US,Android
5893,2026-01-21,paid_social,1.0,MX,Android
5894,2026-01-21,paid_social,1.0,IN,iOS
5895,2026-01-21,paid_social,1.0,GB,iOS
5896,2026-01-21,paid_social,1.0,IN,iOS
5897,2026-01-21,paid_social,1.0,US,iOS
5898,2026-01-21,paid_social,1.0,US,iOS
5899,2026-01-21,paid_social,1.0,DE,iOS
5900,2026-01-21,paid_social,1.0,CA,iOS
5901,2026-01-21,paid_social,1.0,US,Android
5902,2026-01-21,paid_social,1.0,BR,iOS
5903,2026-01-21,paid_social,1.0,GB,Android
5904,2026-01-21,paid_social,2.0,DE,iOS
5905,2026-01-21,paid_social,2.0,US,iOS
5906,2026-01-21,paid_social,2.0,US,Android
5907,2026-01-21,paid_social,2.0,BR,Android
5908,2026-01-21,paid_social,2.0,IN,iOS
5909,2026-01-21,paid_social,2.0,US,iOS
5910,2026-01-21,paid_social,2.0,MX,Android
5911,2026-01-21,paid_social,2.0,CA,iOS
5912,2026-01-21,paid_social,2.0,AU,iOS
5913,2026-01-21,paid_social,2.0,GB,Android
5914,2026-01-21,paid_social,2.0,US,iOS
5915,2026-01-21,paid_social,2.0,GB,iOS
5916,2026-01-21,paid_social,2.0,US,iOS
5917,2026-01-21,paid_social,2.0,US,iOS
5918,2026-01-21,paid_social,2.0,US,Android
5919,2026-01-21,paid_social,2.0,GB,iOS
5920,2026-01-21,paid_social,2.0,US,iOS
5921,2026-01-21,paid_social,2.0,MX,Android
5922,2026-01-21,paid_social,2.0,BR,iOS
5923,2026-01-21,paid_social,2.0,BR,Android
5924,2026-01-21,paid_social,2.0,US,Android
5925,2026-01-21,paid_social,2.0,AU,iOS
5926,2026-01-21,paid_social,2.0,DE,Android
5927,2026-01-21,paid_social,2.0,US,iOS
5928,2026-01-21,paid_social,2.0,DE,Android
5929,2026-01-21,paid_social,2.0,DE,Android
5930,2026-01-21,paid_social,2.0,DE,iOS
5931,2026-01-21,paid_social,2.0,GB,iOS
5932,2026-01-21,paid_social,2.0,CA,Android
5933,2026-01-21,paid_social,2.0,IN,iOS
5934,2026-01-21,paid_social,2.0,DE,iOS
5935,2026-01-21,paid_social,2.0,DE,Android
5936,2026-01-21,paid_social,2.0,MX,iOS
5937,2026-01-21,paid_social,2.0,US,iOS
5938,2026-01-21,paid_social,2.0,GB,iOS
5939,2026-01-21,paid_social,2.0,US,Android
5940,2026-01-21,paid_social,2.0,DE,Android
5941,2026-01-21,paid_social,2.0,CA,iOS
5942,2026-01-21,paid_social,2.0,IN,iOS
5943,2026-01-21,paid_social,2.0,IN,iOS
5944,2026-01-21,paid_social,2.0,CA,Android
5945,2026-01-21,paid_social,3.0,US,iOS
5946,2026-01-21,paid_social,3.0,US,Android
5947,2026-01-21,paid_social,3.0,IN,iOS
5948,2026-01-21,paid_social,3.0,US,Android
5949,2026-01-21,paid_social,3.0,US,iOS
5950,2026-01-21,paid_social,3.0,US,iOS
5951,2026-01-21,paid_social,3.0,US,Android
5952,2026-01-21,paid_social,3.0,MX,Android
5953,2026-01-21,paid_social,3.0,BR,iOS
5954,2026-01-21,paid_social,3.0,BR,Android
5955,2026-01-21,paid_social,3.0,IN,Android
5956,2026-01-21,paid_social,3.0,US,Android
5957,2026-01-21,paid_social,3.0,GB,Android
5958,2026-01-21,paid_social,3.0,US,Android
5959,2026-01-21,paid_social,3.0,MX,Android
5960,2026-01-21,paid_social,3.0,MX,Android
5961,2026-01-21,paid_social,3.0,GB,Android
5962,2026-01-21,paid_social,3.0,BR,iOS
5963,2026-01-21,paid_social,3.0,AU,iOS
5964,2026-01-21,paid_social,3.0,US,iOS
5965,2026-01-21,paid_social,3.0,BR,iOS
5966,2026-01-21,paid_social,3.0,US,Android
5967,2026-01-21,paid_social,3.0,US,iOS
5968,2026-01-21,paid_social,3.0,GB,iOS
5969,2026-01-21,paid_social,3.0,US,iOS
5970,2026-01-21,paid_social,3.0,US,iOS
5971,2026-01-21,paid_social,3.0,IN,iOS
5972,2026-01-21,paid_social,3.0,US,Android
5973,2026-01-21,paid_social,3.0,BR,iOS
5974,2026-01-21,paid_social,3.0,US,iOS
5975,2026-01-21,paid_social,3.0,US,iOS
5976,2026-01-21,paid_social,3.0,MX,Android
5977,2026-01-21,paid_social,3.0,US,iOS
5978,2026-01-21,paid_social,3.0,IN,iOS
5979,2026-01-21,paid_social,3.0,CA,Android
5980,2026-01-21,paid_social,3.0,GB,iOS
5981,2026-01-21,paid_social,3.0,US,iOS
5982,2026-01-21,paid_social,3.0,MX,Android
5983,2026-01-21,paid_social,3.0,IN,Android
5984,2026-01-21,paid_social,3.0,IN,iOS
5985,2026-01-21,paid_social,3.0,GB,Android
5986,2026-01-21,paid_social,3.0,US,iOS
5987,2026-01-21,paid_search,4.0,US,Android
5988,2026-01-21,paid_search,4.0,US,iOS
5989,2026-01-21,paid_search,4.0,US,Android
5990,2026-01-21,paid_search,4.0,DE,iOS
5991,2026-01-21,paid_search,4.0,BR,iOS
5992,2026-01-21,paid_search,4.0,US,Android
5993,2026-01-21,paid_search,4.0,AU,iOS
5994,2026-01-21,paid_search,4.0,GB,iOS
5995,2026-01-21,paid_search,4.0,CA,iOS
5996,2026-01-21,paid_search,4.0,GB,Android
5997,2026-01-21,paid_search,4.0,AU,iOS
5998,2026-01-21,paid_search,4.0,US,Android
5999,2026-01-21,paid_search,4.0,GB,iOS
6000,2026-01-21,paid_search,4.0,IN,Android
6001,2026-01-21,paid_search,4.0,MX,iOS
6002,2026-01-21,paid_search,5.0,GB,Android
6003,2026-01-21,paid_search,5.0,US,iOS
6004,2026-01-21,paid_search,5.0,US,iOS
6005,2026-01-21,paid_search,5.0,IN,Android
6006,2026-01-21,paid_search,5.0,US,iOS
6007,2026-01-21,paid_search,5.0,DE,Android
6008,2026-01-21,paid_search,5.0,MX,Android
6009,2026-01-21,paid_search,5.0,AU,Android
6010,2026-01-21,paid_search,5.0,US,iOS
6011,2026-01-21,paid_search,5.0,IN,Android
6012,2026-01-21,paid_search,5.0,IN,iOS
6013,2026-01-21,paid_search,5.0,CA,Android
6014,2026-01-21,paid_search,5.0,IN,iOS
6015,2026-01-21,paid_search,5.0,MX,Android
6016,2026-01-21,paid_search,5.0,DE,Android
6017,2026-01-21,paid_search,6.0,IN,iOS
6018,2026-01-21,paid_search,6.0,IN,iOS
6019,2026-01-21,paid_search,6.0,US,iOS
6020,2026-01-21,paid_search,6.0,AU,Android
6021,2026-01-21,paid_search,6.0,CA,iOS
6022,2026-01-21,paid_search,6.0,GB,Android
6023,2026-01-21,paid_search,6.0,US,Android
6024,2026-01-21,paid_search,6.0,US,iOS
6025,2026-01-21,paid_search,6.0,MX,iOS
6026,2026-01-21,paid_search,6.0,IN,Android
6027,2026-01-21,paid_search,6.0,US,iOS
6028,2026-01-21,paid_search,6.0,US,Android
6029,2026-01-21,paid_search,6.0,IN,iOS
6030,2026-01-21,paid_search,6.0,BR,iOS
6031,2026-01-21,paid_search,6.0,IN,Android
6032,2026-01-21,paid_search,6.0,US,Android
6033,2026-01-21,cross_promo,7.0,US,Android
6034,2026-01-21,cross_promo,7.0,AU,iOS
6035,2026-01-21,cross_promo,7.0,GB,Android
6036,2026-01-21,cross_promo,7.0,US,Android
6037,2026-01-21,cross_promo,7.0,AU,Android
6038,2026-01-21,cross_promo,7.0,US,Android
6039,2026-01-21,cross_promo,7.0,US,Android
6040,2026-01-21,cross_promo,7.0,MX,iOS
6041,2026-01-21,cross_promo,7.0,US,iOS
6042,2026-01-21,cross_promo,7.0,US,Android
6043,2026-01-21,cross_promo,7.0,CA,iOS
6044,2026-01-21,cross_promo,8.0,IN,iOS
6045,2026-01-21,cross_promo,8.0,US,iOS
6046,2026-01-21,cross_promo,8.0,US,Android
6047,2026-01-21,cross_promo,8.0,MX,iOS
6048,2026-01-21,cross_promo,8.0,DE,Android
6049,2026-01-21,cross_promo,8.0,US,Android
6050,2026-01-21,cross_promo,8.0,GB,Android
6051,2026-01-21,cross_promo,8.0,US,iOS
6052,2026-01-21,cross_promo,8.0,US,iOS
6053,2026-01-21,cross_promo,8.0,GB,iOS
6054,2026-01-21,cross_promo,8.0,BR,Android
6055,2026-01-21,cross_promo,9.0,IN,Android
6056,2026-01-21,cross_promo,9.0,IN,Android
6057,2026-01-21,cross_promo,9.0,CA,iOS
6058,2026-01-21,cross_promo,9.0,US,iOS
6059,2026-01-21,cross_promo,9.0,AU,Android
6060,2026-01-21,cross_promo,9.0,BR,iOS
6061,2026-01-21,cross_promo,9.0,US,iOS
6062,2026-01-21,cross_promo,9.0,US,iOS
6063,2026-01-21,cross_promo,9.0,GB,Android
6064,2026-01-21,cross_promo,9.0,US,iOS
6065,2026-01-21,cross_promo,9.0,MX,iOS
6066,2026-01-21,cross_promo,9.0,CA,Android
6067,2026-01-21,organic,,US,Android
6068,2026-01-21,organic,,US,Android
6069,2026-01-21,organic,,IN,iOS
6070,2026-01-21,organic,,IN,iOS
6071,2026-01-21,organic,,BR,iOS
6072,2026-01-21,organic,,CA,iOS
6073,2026-01-21,organic,,IN,iOS
6074,2026-01-21,organic,,US,iOS
6075,2026-01-21,organic,,AU,iOS
6076,2026-01-21,organic,,GB,iOS
6077,2026-01-21,organic,,BR,iOS
6078,2026-01-21,organic,,US,iOS
6079,2026-01-21,organic,,US,Android
6080,2026-01-21,organic,,BR,Android
6081,2026-01-21,organic,,BR,Android
6082,2026-01-21,organic,,IN,iOS
6083,2026-01-21,organic,,IN,iOS
6084,2026-01-21,organic,,IN,Android
6085,2026-01-21,organic,,US,iOS
6086,2026-01-21,organic,,GB,iOS
6087,2026-01-21,organic,,US,iOS
6088,2026-01-21,organic,,BR,Android
6089,2026-01-21,organic,,US,iOS
6090,2026-01-21,organic,,US,Android
6091,2026-01-21,organic,,US,iOS
6092,2026-01-21,organic,,DE,iOS
6093,2026-01-21,organic,,CA,Android
6094,2026-01-21,organic,,MX,Android
6095,2026-01-21,organic,,IN,Android
6096,2026-01-21,organic,,AU,iOS
6097,2026-01-21,organic,,AU,iOS
6098,2026-01-21,organic,,US,iOS
6099,2026-01-21,organic,,CA,Android
6100,2026-01-21,organic,,US,iOS
6101,2026-01-21,organic,,US,Android
6102,2026-01-21,organic,,US,iOS
6103,2026-01-21,organic,,GB,Android
6104,2026-01-21,organic,,US,Android
6105,2026-01-21,organic,,IN,iOS
6106,2026-01-21,organic,,MX,Android
6107,2026-01-21,organic,,US,iOS
6108,2026-01-21,organic,,US,iOS
6109,2026-01-21,organic,,US,Android
6110,2026-01-21,organic,,MX,Android
6111,2026-01-21,organic,,US,iOS
6112,2026-01-21,organic,,DE,iOS
6113,2026-01-21,organic,,AU,iOS
6114,2026-01-21,organic,,CA,Android
6115,2026-01-21,organic,,AU,Android
6116,2026-01-21,organic,,AU,iOS
6117,2026-01-21,organic,,DE,iOS
6118,2026-01-21,organic,,AU,Android
6119,2026-01-21,organic,,IN,iOS
6120,2026-01-21,organic,,IN,iOS
6121,2026-01-21,organic,,US,iOS
6122,2026-01-21,organic,,MX,iOS
6123,2026-01-21,organic,,DE,iOS
6124,2026-01-21,organic,,BR,Android
6125,2026-01-21,organic,,US,Android
6126,2026-01-21,organic,,IN,iOS
6127,2026-01-21,organic,,GB,Android
6128,2026-01-21,organic,,US,Android
6129,2026-01-21,organic,,US,Android
6130,2026-01-21,organic,,BR,iOS
6131,2026-01-21,organic,,US,Android
6132,2026-01-21,organic,,DE,iOS
6133,2026-01-21,organic,,IN,Android
6134,2026-01-21,organic,,CA,Android
6135,2026-01-21,organic,,MX,Android
6136,2026-01-21,organic,,US,Android
6137,2026-01-21,organic,,AU,iOS
6138,2026-01-22,paid_social,1.0,US,iOS
6139,2026-01-22,paid_social,1.0,IN,Android
6140,2026-01-22,paid_social,1.0,US,iOS
6141,2026-01-22,paid_social,1.0,US,iOS
6142,2026-01-22,paid_social,1.0,US,iOS
6143,2026-01-22,paid_social,1.0,MX,Android
6144,2026-01-22,paid_social,1.0,BR,Android
6145,2026-01-22,paid_social,1.0,GB,iOS
6146,2026-01-22,paid_social,1.0,DE,iOS
6147,2026-01-22,paid_social,1.0,CA,Android
6148,2026-01-22,paid_social,1.0,GB,iOS
6149,2026-01-22,paid_social,1.0,US,Android
6150,2026-01-22,paid_social,1.0,MX,iOS
6151,2026-01-22,paid_social,1.0,DE,Android
6152,2026-01-22,paid_social,1.0,IN,iOS
6153,2026-01-22,paid_social,1.0,US,Android
6154,2026-01-22,paid_social,1.0,AU,Android
6155,2026-01-22,paid_social,1.0,US,iOS
6156,2026-01-22,paid_social,1.0,AU,iOS
6157,2026-01-22,paid_social,1.0,CA,iOS
6158,2026-01-22,paid_social,1.0,GB,iOS
6159,2026-01-22,paid_social,1.0,MX,Android
6160,2026-01-22,paid_social,1.0,GB,iOS
6161,2026-01-22,paid_social,1.0,IN,Android
6162,2026-01-22,paid_social,1.0,BR,iOS
6163,2026-01-22,paid_social,1.0,US,Android
6164,2026-01-22,paid_social,1.0,CA,iOS
6165,2026-01-22,paid_social,1.0,DE,Android
6166,2026-01-22,paid_social,1.0,US,iOS
6167,2026-01-22,paid_social,1.0,US,iOS
6168,2026-01-22,paid_social,1.0,US,iOS
6169,2026-01-22,paid_social,1.0,US,iOS
6170,2026-01-22,paid_social,1.0,MX,iOS
6171,2026-01-22,paid_social,1.0,US,iOS
6172,2026-01-22,paid_social,1.0,CA,Android
6173,2026-01-22,paid_social,1.0,IN,Android
6174,2026-01-22,paid_social,1.0,BR,iOS
6175,2026-01-22,paid_social,1.0,US,iOS
6176,2026-01-22,paid_social,1.0,DE,Android
6177,2026-01-22,paid_social,1.0,MX,Android
6178,2026-01-22,paid_social,1.0,IN,Android
6179,2026-01-22,paid_social,1.0,US,Android
6180,2026-01-22,paid_social,1.0,US,Android
6181,2026-01-22,paid_social,1.0,IN,iOS
6182,2026-01-22,paid_social,1.0,AU,Android
6183,2026-01-22,paid_social,1.0,US,Android
6184,2026-01-22,paid_social,1.0,IN,Android
6185,2026-01-22,paid_social,1.0,MX,Android
6186,2026-01-22,paid_social,1.0,BR,iOS
6187,2026-01-22,paid_social,1.0,US,iOS
6188,2026-01-22,paid_social,1.0,BR,Android
6189,2026-01-22,paid_social,1.0,CA,Android
6190,2026-01-22,paid_social,1.0,US,Android
6191,2026-01-22,paid_social,1.0,GB,iOS
6192,2026-01-22,paid_social,1.0,US,iOS
6193,2026-01-22,paid_social,1.0,BR,iOS
6194,2026-01-22,paid_social,1.0,US,iOS
6195,2026-01-22,paid_social,1.0,MX,Android
6196,2026-01-22,paid_social,1.0,US,iOS
6197,2026-01-22,paid_social,1.0,GB,Android
6198,2026-01-22,paid_social,1.0,MX,iOS
6199,2026-01-22,paid_social,2.0,US,iOS
6200,2026-01-22,paid_social,2.0,BR,iOS
6201,2026-01-22,paid_social,2.0,GB,Android
6202,2026-01-22,paid_social,2.0,BR,iOS
6203,2026-01-22,paid_social,2.0,US,Android
6204,2026-01-22,paid_social,2.0,MX,Android
6205,2026-01-22,paid_social,2.0,GB,Android
6206,2026-01-22,paid_social,2.0,IN,iOS
6207,2026-01-22,paid_social,2.0,GB,iOS
6208,2026-01-22,paid_social,2.0,AU,iOS
6209,2026-01-22,paid_social,2.0,DE,Android
6210,2026-01-22,paid_social,2.0,US,Android
6211,2026-01-22,paid_social,2.0,US,iOS
6212,2026-01-22,paid_social,2.0,MX,iOS
6213,2026-01-22,paid_social,2.0,DE,Android
6214,2026-01-22,paid_social,2.0,GB,iOS
6215,2026-01-22,paid_social,2.0,US,iOS
6216,2026-01-22,paid_social,2.0,US,Android
6217,2026-01-22,paid_social,2.0,CA,iOS
6218,2026-01-22,paid_social,2.0,US,Android
6219,2026-01-22,paid_social,2.0,IN,iOS
6220,2026-01-22,paid_social,2.0,US,iOS
6221,2026-01-22,paid_social,2.0,US,iOS
6222,2026-01-22,paid_social,2.0,GB,iOS
6223,2026-01-22,paid_social,2.0,DE,Android
6224,2026-01-22,paid_social,2.0,AU,Android
6225,2026-01-22,paid_social,2.0,US,Android
6226,2026-01-22,paid_social,2.0,BR,iOS
6227,2026-01-22,paid_social,2.0,BR,iOS
6228,2026-01-22,paid_social,2.0,US,iOS
6229,2026-01-22,paid_social,2.0,AU,iOS
6230,2026-01-22,paid_social,2.0,IN,iOS
6231,2026-01-22,paid_social,2.0,US,iOS
6232,2026-01-22,paid_social,2.0,US,Android
6233,2026-01-22,paid_social,2.0,IN,Android
6234,2026-01-22,paid_social,2.0,GB,Android
6235,2026-01-22,paid_social,2.0,GB,Android
6236,2026-01-22,paid_social,2.0,GB,iOS
6237,2026-01-22,paid_social,2.0,BR,Android
